customer_id,age,age_group,gender,category,purchase_amount_(usd),location,season,review_rating,subscription_status,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,dependency_score,dependency_segment,customer_value_score,value_tier,behavioral_loyalty_score,relationship_loyalty_score,loyalty_score,loyalty_segment,satisfaction_flag,rating_segment,high_promo_user
112,26,26-35,Male,Accessories,75,Massachusetts,Summer,5.0,1,1,1,9,Credit Card,Annually,2.0,1.0,Highly Promo Dependent,0.42538265306122447,Low Value,0.2653061224489796,0.6602678571428572,0.6602678571428572,Champion,1,Highly Satisfied,1
113,37,36-45,Male,Accessories,65,Florida,Spring,4.3,1,1,1,28,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.5567602040816326,Medium Value,,0.7072321428571428,0.7072321428571428,Champion,1,Satisfied,1
114,44,36-45,Male,Accessories,54,New Jersey,Winter,3.1,1,1,1,20,PayPal,Quarterly,4.0,1.0,Highly Promo Dependent,0.4063775510204082,Low Value,0.4551020408163265,0.5094642857142857,0.5094642857142857,Loyal,0,Satisfied,1
115,70,55+,Male,Outerwear,95,Massachusetts,Summer,3.7,1,1,1,9,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.5503826530612245,Medium Value,0.6653061224489796,0.5677678571428573,0.5677678571428573,Champion,0,Satisfied,1
116,53,46-55,Male,Clothing,94,Wyoming,Spring,3.8,1,1,1,48,Debit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.9420918367346939,High Value,,0.8544642857142857,0.8544642857142857,Champion,0,Satisfied,1
117,55,46-55,Male,Footwear,86,Virginia,Spring,3.4,1,1,1,12,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.5247448979591837,Medium Value,0.28979591836734697,0.5423214285714286,0.5423214285714286,Loyal,0,Satisfied,1
118,50,46-55,Male,Footwear,32,South Dakota,Summer,4.6,1,1,1,29,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.3607142857142857,Low Value,0.7285714285714286,0.6824999999999999,0.6824999999999999,Champion,1,Highly Satisfied,1
119,50,46-55,Male,Clothing,45,Kentucky,Fall,4.8,1,1,1,27,Cash,Bi-Weekly,,1.0,Highly Promo Dependent,0.42155612244897955,Low Value,,0.7125892857142857,0.7125892857142857,Champion,1,Highly Satisfied,1
120,38,36-45,Male,Outerwear,76,Wyoming,Fall,4.3,1,1,1,44,Cash,Annually,2.0,1.0,Highly Promo Dependent,0.7887755102040817,High Value,0.5510204081632653,0.8421428571428571,0.8421428571428571,Champion,1,Satisfied,1
121,64,55+,Male,Accessories,84,West Virginia,Summer,4.0,1,1,1,32,Bank Transfer,Annually,2.0,1.0,Highly Promo Dependent,0.7163265306122448,High Value,0.4530612244897959,0.7414285714285714,0.7414285714285714,Champion,1,Satisfied,1
122,19,18-25,Male,Clothing,72,Virginia,Winter,4.2,1,1,1,11,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.4270408163265306,Low Value,0.5816326530612246,0.5889285714285715,0.5889285714285715,Champion,1,Satisfied,1
123,40,36-45,Male,Accessories,40,Washington,Spring,4.8,1,1,1,44,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.5637755102040816,Medium Value,0.8510204081632653,0.824642857142857,0.824642857142857,Champion,1,Highly Satisfied,1
124,57,55+,Male,Clothing,89,Louisiana,Fall,3.1,1,1,1,46,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.8904336734693877,High Value,0.9673469387755103,0.7608035714285715,0.7608035714285715,Champion,0,Satisfied,1
125,44,36-45,Male,Clothing,86,Nevada,Spring,3.1,1,1,1,50,PayPal,Annually,2.0,1.0,Highly Promo Dependent,0.9125,High Value,0.6000000000000001,0.7837500000000001,0.7837500000000001,Champion,0,Satisfied,1
126,49,46-55,Male,Clothing,54,California,Winter,3.6,1,1,1,45,Venmo,Every 3 Months,,1.0,Highly Promo Dependent,0.6614795918367347,High Value,,0.7380357142857144,0.7380357142857144,Champion,0,Satisfied,1
127,43,36-45,Male,Clothing,36,Mississippi,Spring,3.9,1,1,1,48,Cash,Every 3 Months,,1.0,Highly Promo Dependent,0.5795918367346938,Medium Value,,0.7557142857142857,0.7557142857142857,Champion,0,Satisfied,1
128,24,18-25,Male,Clothing,89,Mississippi,Winter,4.8,1,1,1,26,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.6863520408163265,High Value,0.8040816326530613,0.7879464285714285,0.7879464285714285,Champion,1,Highly Satisfied,1
129,20,18-25,Male,Accessories,32,California,Spring,4.7,1,1,1,21,Credit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.2790816326530612,Very Low Value,0.6632653061224489,0.6353571428571427,0.6353571428571427,Champion,1,Highly Satisfied,1
130,24,18-25,Male,Clothing,67,Pennsylvania,Summer,4.2,1,1,1,49,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.7835459183673469,High Value,,0.8509821428571428,0.8509821428571428,Champion,1,Satisfied,1
131,44,36-45,Male,Accessories,39,Kentucky,Fall,3.7,1,1,1,13,PayPal,Fortnightly,8.0,1.0,Highly Promo Dependent,0.24119897959183673,Very Low Value,0.5979591836734695,0.49133928571428576,0.49133928571428576,Loyal,0,Satisfied,1
132,28,26-35,Male,Clothing,29,Maine,Summer,3.9,1,1,1,46,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.5154336734693877,Medium Value,0.9673469387755103,0.7283035714285714,0.7283035714285714,Champion,0,Satisfied,1
133,30,26-35,Male,Accessories,58,New Mexico,Fall,4.7,1,1,1,42,PayPal,Weekly,10.0,1.0,Highly Promo Dependent,0.6558673469387755,High Value,0.9346938775510205,0.8341071428571429,0.8341071428571429,Champion,1,Highly Satisfied,1
134,52,46-55,Male,Clothing,65,Montana,Winter,2.5,1,1,1,25,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.5261479591836735,Medium Value,0.3959183673469388,0.5058035714285714,0.5058035714285714,Loyal,0,Unsatisfied,1
135,43,36-45,Male,Accessories,94,Texas,Fall,4.9,1,1,1,25,Cash,Monthly,6.0,1.0,Highly Promo Dependent,0.7073979591836734,High Value,0.5959183673469388,0.8001785714285715,0.8001785714285715,Champion,1,Highly Satisfied,1
136,43,36-45,Male,Footwear,81,Kansas,Fall,4.1,1,1,1,12,PayPal,Quarterly,4.0,1.0,Highly Promo Dependent,0.49349489795918366,Low Value,0.38979591836734695,0.6029464285714285,0.6029464285714285,Champion,1,Satisfied,1
137,39,36-45,Male,Clothing,86,South Carolina,Winter,3.3,1,1,1,4,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.44311224489795914,Low Value,0.32448979591836735,0.4751785714285714,0.4751785714285714,Loyal,0,Satisfied,1
138,68,55+,Male,Footwear,43,Colorado,Spring,4.7,1,1,1,38,PayPal,Weekly,10.0,1.0,Highly Promo Dependent,0.5213010204081632,Medium Value,0.9020408163265305,0.7774107142857142,0.7774107142857142,Champion,1,Highly Satisfied,1
139,68,55+,Male,Clothing,29,Georgia,Winter,4.4,1,1,1,42,Bank Transfer,Weekly,10.0,1.0,Highly Promo Dependent,0.4746173469387755,Low Value,0.9346938775510205,0.7497321428571428,0.7497321428571428,Champion,1,Satisfied,1
140,49,46-55,Male,Outerwear,95,Florida,Fall,3.8,1,1,1,30,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.7646683673469388,High Value,0.436734693877551,0.7277678571428571,0.7277678571428571,Champion,0,Satisfied,1
141,63,55+,Male,Clothing,28,North Carolina,Fall,3.9,1,1,1,50,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.55,Medium Value,1.0,0.755,0.755,Champion,0,Satisfied,1
142,56,55+,Male,Accessories,46,Virginia,Fall,4.9,1,1,1,45,PayPal,Weekly,10.0,1.0,Highly Promo Dependent,0.6114795918367346,Medium Value,0.9591836734693877,0.8530357142857142,0.8530357142857142,Champion,1,Highly Satisfied,1
143,37,36-45,Male,Outerwear,58,Nebraska,Fall,3.1,1,1,1,33,Credit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.5640306122448979,Medium Value,0.7612244897959184,0.6098214285714286,0.6098214285714286,Champion,0,Satisfied,1
144,30,26-35,Male,Outerwear,48,Missouri,Fall,2.7,1,1,1,25,PayPal,Quarterly,4.0,1.0,Highly Promo Dependent,0.4198979591836735,Low Value,0.4959183673469388,0.4939285714285714,0.4939285714285714,Loyal,0,Unsatisfied,1
145,19,18-25,Male,Footwear,43,New Jersey,Fall,3.2,1,1,1,25,Cash,Monthly,6.0,1.0,Highly Promo Dependent,0.38864795918367345,Low Value,0.5959183673469388,0.5345535714285714,0.5345535714285714,Loyal,0,Satisfied,1
146,24,18-25,Male,Accessories,95,Missouri,Fall,4.5,1,1,1,44,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.9075255102040816,High Value,0.6510204081632653,0.8977678571428571,0.8977678571428571,Champion,1,Highly Satisfied,1
147,52,46-55,Male,Clothing,30,Colorado,Fall,4.0,1,1,1,21,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.26658163265306123,Very Low Value,0.6632653061224489,0.5616071428571429,0.5616071428571429,Champion,1,Satisfied,1
148,63,55+,Male,Footwear,64,Idaho,Summer,3.5,1,1,1,31,Bank Transfer,Fortnightly,8.0,1.0,Highly Promo Dependent,0.5811224489795919,Medium Value,0.7448979591836735,0.6467857142857143,0.6467857142857143,Champion,0,Satisfied,1
149,37,36-45,Male,Accessories,90,Wyoming,Fall,2.6,1,1,1,47,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.9068877551020408,High Value,0.5755102040816327,0.7198214285714285,0.7198214285714285,Champion,0,Unsatisfied,1
150,38,36-45,Male,Clothing,76,Delaware,Summer,3.2,1,1,1,14,PayPal,Monthly,6.0,1.0,Highly Promo Dependent,0.4826530612244898,Low Value,0.5061224489795919,0.5178571428571429,0.5178571428571429,Loyal,0,Satisfied,1
151,35,26-35,Male,Footwear,96,California,Fall,4.9,1,1,1,17,Debit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.638265306122449,Medium Value,,0.7467857142857144,0.7467857142857144,Champion,1,Highly Satisfied,1
152,28,26-35,Male,Accessories,47,North Dakota,Fall,4.5,1,1,1,3,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.18915816326530613,Very Low Value,0.2163265306122449,0.5149107142857143,0.5149107142857143,Loyal,1,Highly Satisfied,1
153,30,26-35,Male,Clothing,85,South Carolina,Summer,4.3,1,1,1,42,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.8246173469387754,High Value,0.5346938775510204,0.8447321428571428,0.8447321428571428,Champion,1,Satisfied,1
154,69,55+,Male,Clothing,55,North Carolina,Winter,3.2,1,1,1,22,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.43303571428571425,Low Value,0.37142857142857144,0.535625,0.535625,Loyal,0,Satisfied,1
155,41,36-45,Male,Clothing,98,Oklahoma,Fall,3.6,1,1,1,21,Venmo,Quarterly,4.0,1.0,Highly Promo Dependent,0.6915816326530613,High Value,0.463265306122449,0.6491071428571429,0.6491071428571429,Champion,0,Satisfied,1
156,63,55+,Male,Clothing,77,Maine,Spring,4.3,1,1,1,21,Bank Transfer,Quarterly,4.0,1.0,Highly Promo Dependent,0.5603316326530612,Medium Value,0.463265306122449,0.6797321428571428,0.6797321428571428,Champion,1,Satisfied,1
157,35,26-35,Male,Clothing,26,Missouri,Fall,4.0,1,1,1,40,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.43545918367346936,Low Value,0.5183673469387755,0.6898214285714285,0.6898214285714285,Champion,1,Satisfied,1
158,36,36-45,Male,Accessories,68,Vermont,Fall,3.0,1,1,1,1,Bank Transfer,Fortnightly,8.0,1.0,Highly Promo Dependent,0.30000000000000004,Very Low Value,0.5,0.39000000000000007,0.39000000000000007,Potential Loyalist,0,Satisfied,1
159,25,18-25,Male,Clothing,73,Connecticut,Fall,4.1,1,1,1,50,Bank Transfer,Monthly,6.0,1.0,Highly Promo Dependent,0.83125,High Value,0.8,0.859375,0.859375,Champion,1,Satisfied,1
160,58,55+,Male,Accessories,27,New Hampshire,Fall,3.8,1,1,1,39,Bank Transfer,Every 3 Months,,1.0,Highly Promo Dependent,0.43150510204081627,Low Value,,0.6645535714285714,0.6645535714285714,Champion,0,Satisfied,1
161,27,26-35,Male,Accessories,23,Texas,Summer,4.6,1,1,1,34,Venmo,Monthly,6.0,1.0,Highly Promo Dependent,0.355484693877551,Low Value,0.6693877551020408,0.7013392857142856,0.7013392857142856,Champion,1,Highly Satisfied,1
162,65,55+,Male,Accessories,49,North Dakota,Fall,3.0,1,1,1,29,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.4669642857142857,Low Value,0.7285714285714286,0.5543750000000001,0.5543750000000001,Loyal,0,Satisfied,1
163,54,46-55,Male,Accessories,74,California,Summer,3.0,1,1,1,31,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.6436224489795919,High Value,,0.6155357142857143,0.6155357142857143,Champion,0,Satisfied,1
164,54,46-55,Male,Clothing,67,Virginia,Summer,3.4,1,1,1,8,Debit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.36517857142857146,Low Value,0.6571428571428573,0.478125,0.478125,Loyal,0,Satisfied,1
165,59,55+,Male,Accessories,65,Delaware,Spring,2.6,1,1,1,5,Credit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.32206632653061223,Very Low Value,0.5326530612244899,0.37294642857142857,0.37294642857142857,Potential Loyalist,0,Unsatisfied,1
166,42,36-45,Male,Accessories,60,Kentucky,Winter,2.8,1,1,1,7,Cash,Monthly,6.0,1.0,Highly Promo Dependent,0.3112244897959184,Very Low Value,0.44897959183673475,0.39785714285714285,0.39785714285714285,Potential Loyalist,0,Unsatisfied,1
167,46,46-55,Male,Footwear,31,Delaware,Fall,4.0,1,1,1,30,Cash,Monthly,6.0,1.0,Highly Promo Dependent,0.36466836734693875,Low Value,0.636734693877551,0.6277678571428571,0.6277678571428571,Champion,1,Satisfied,1
168,33,26-35,Male,Accessories,27,Arkansas,Fall,4.0,1,1,1,14,Credit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.1764030612244898,Very Low Value,,0.5059821428571429,0.5059821428571429,Loyal,1,Satisfied,1
169,34,26-35,Male,Footwear,80,Louisiana,Summer,3.0,1,1,1,5,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.41581632653061223,Low Value,0.5326530612244899,0.4410714285714286,0.4410714285714286,Loyal,0,Satisfied,1
170,27,26-35,Male,Outerwear,30,Nevada,Summer,3.3,1,1,1,3,PayPal,Every 3 Months,,1.0,Highly Promo Dependent,0.08290816326530612,Very Low Value,,0.3630357142857143,0.3630357142857143,Potential Loyalist,0,Satisfied,1
171,52,46-55,Male,Clothing,25,Wyoming,Fall,2.6,1,1,1,46,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.4904336734693877,Low Value,,0.5908035714285714,0.5908035714285714,Champion,0,Unsatisfied,1
172,29,26-35,Male,Clothing,35,Virginia,Summer,3.6,1,1,1,4,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.12436224489795919,Very Low Value,0.6244897959183674,0.40955357142857146,0.40955357142857146,Potential Loyalist,0,Satisfied,1
173,54,46-55,Male,Accessories,67,Nebraska,Summer,3.9,1,1,1,42,Credit Card,Bi-Weekly,,1.0,Highly Promo Dependent,0.7121173469387755,High Value,,0.7709821428571428,0.7709821428571428,Champion,0,Satisfied,1
174,25,18-25,Male,Accessories,46,Hawaii,Fall,3.4,1,1,1,30,Cash,Annually,2.0,1.0,Highly Promo Dependent,0.45841836734693875,Low Value,0.436734693877551,0.5958928571428571,0.5958928571428571,Champion,0,Satisfied,1
175,41,36-45,Male,Footwear,35,Vermont,Winter,3.5,1,1,1,37,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.46109693877551017,Low Value,0.49387755102040815,0.6352678571428572,0.6352678571428572,Champion,0,Satisfied,1
176,53,46-55,Male,Outerwear,86,Oklahoma,Fall,2.8,1,1,1,2,Bank Transfer,Annually,2.0,1.0,Highly Promo Dependent,0.42270408163265305,Low Value,0.20816326530612245,0.41089285714285706,0.41089285714285706,Potential Loyalist,0,Unsatisfied,1
177,53,46-55,Male,Accessories,81,New Hampshire,Spring,2.7,1,1,1,30,Credit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.6771683673469386,High Value,0.536734693877551,0.5915178571428571,0.5915178571428571,Champion,0,Unsatisfied,1
178,21,18-25,Male,Clothing,42,Kansas,Fall,3.7,1,1,1,47,Bank Transfer,Monthly,6.0,1.0,Highly Promo Dependent,0.6068877551020408,Medium Value,0.7755102040816326,0.7398214285714286,0.7398214285714286,Champion,0,Satisfied,1
179,61,55+,Male,Clothing,43,Idaho,Fall,4.3,1,1,1,21,PayPal,Quarterly,4.0,1.0,Highly Promo Dependent,0.34783163265306116,Very Low Value,0.463265306122449,0.6159821428571427,0.6159821428571427,Champion,1,Satisfied,1
180,64,55+,Male,Footwear,31,Illinois,Fall,4.9,1,1,1,9,Bank Transfer,Fortnightly,8.0,1.0,Highly Promo Dependent,0.1503826530612245,Very Low Value,0.5653061224489797,0.5677678571428572,0.5677678571428572,Champion,1,Highly Satisfied,1
181,51,46-55,Male,Footwear,81,South Dakota,Fall,3.3,1,1,1,12,Debit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.49349489795918366,Low Value,0.589795918367347,0.5229464285714286,0.5229464285714286,Loyal,0,Satisfied,1
182,32,26-35,Male,Clothing,61,Massachusetts,Summer,4.7,1,1,1,4,Bank Transfer,Weekly,10.0,1.0,Highly Promo Dependent,0.2868622448979592,Very Low Value,0.6244897959183674,0.5683035714285715,0.5683035714285715,Champion,1,Highly Satisfied,1
183,38,36-45,Male,Accessories,96,Alabama,Summer,2.8,1,1,1,10,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.5668367346938776,Medium Value,0.27346938775510204,0.48678571428571427,0.48678571428571427,Loyal,0,Unsatisfied,1
184,58,55+,Male,Clothing,29,Ohio,Spring,3.6,1,1,1,26,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.3113520408163265,Very Low Value,0.8040816326530613,0.5554464285714285,0.5554464285714285,Loyal,0,Satisfied,1
185,32,26-35,Male,Footwear,33,Hawaii,Spring,3.0,1,1,1,40,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.4792091836734693,Low Value,0.8183673469387756,0.6029464285714285,0.6029464285714285,Champion,0,Satisfied,1
186,46,46-55,Male,Clothing,32,Wisconsin,Summer,4.5,1,1,1,34,Bank Transfer,Fortnightly,8.0,1.0,Highly Promo Dependent,0.411734693877551,Low Value,0.7693877551020409,0.7082142857142857,0.7082142857142857,Champion,1,Highly Satisfied,1
187,39,36-45,Male,Accessories,56,Minnesota,Summer,2.9,1,1,1,31,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.5311224489795918,Medium Value,0.4448979591836735,0.5717857142857142,0.5717857142857142,Champion,0,Unsatisfied,1
188,19,18-25,Male,Footwear,94,Georgia,Spring,3.3,1,1,1,1,Bank Transfer,Bi-Weekly,,1.0,Highly Promo Dependent,0.4625,Low Value,,0.46875,0.46875,Loyal,0,Satisfied,1
189,50,46-55,Male,Clothing,53,Arkansas,Spring,3.1,1,1,1,5,Bank Transfer,Bi-Weekly,,1.0,Highly Promo Dependent,0.24706632653061228,Very Low Value,,0.40044642857142865,0.40044642857142865,Potential Loyalist,0,Satisfied,1
190,36,36-45,Male,Clothing,82,West Virginia,Fall,4.4,1,1,1,4,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.41811224489795923,Low Value,0.6244897959183674,0.5776785714285715,0.5776785714285715,Champion,1,Satisfied,1
191,65,55+,Male,Outerwear,70,Indiana,Fall,3.0,1,1,1,48,Venmo,Quarterly,4.0,1.0,Highly Promo Dependent,0.7920918367346939,High Value,0.6836734693877551,0.7294642857142857,0.7294642857142857,Champion,0,Satisfied,1
192,64,55+,Male,Accessories,76,Utah,Fall,3.9,1,1,1,29,Cash,Every 3 Months,,1.0,Highly Promo Dependent,0.6357142857142857,Medium Value,,0.695,0.695,Champion,0,Satisfied,1
193,46,46-55,Male,Footwear,29,Nebraska,Summer,2.9,1,1,1,12,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.1684948979591837,Very Low Value,,0.3854464285714286,0.3854464285714286,Potential Loyalist,0,Unsatisfied,1
194,36,36-45,Male,Accessories,100,North Dakota,Fall,3.0,1,1,1,29,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.7857142857142857,High Value,0.4285714285714286,0.65,0.65,Champion,0,Satisfied,1
195,51,46-55,Male,Accessories,94,Missouri,Spring,3.1,1,1,1,15,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.6053571428571428,Medium Value,0.41428571428571426,0.5487500000000001,0.5487500000000001,Loyal,0,Satisfied,1
196,51,46-55,Male,Outerwear,25,New York,Fall,4.3,1,1,1,34,Credit Card,Monthly,6.0,1.0,Highly Promo Dependent,0.367984693877551,Low Value,0.6693877551020408,0.6750892857142857,0.6750892857142857,Champion,1,Satisfied,1
197,38,36-45,Male,Footwear,88,Washington,Summer,3.9,1,1,1,41,Credit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.8331632653061225,High Value,0.8265306122448979,0.8032142857142857,0.8032142857142857,Champion,0,Satisfied,1
198,59,55+,Male,Accessories,78,South Carolina,Fall,3.2,1,1,1,41,Credit Card,Monthly,6.0,1.0,Highly Promo Dependent,0.7706632653061225,High Value,0.726530612244898,0.7144642857142857,0.7144642857142857,Champion,0,Satisfied,1
199,57,55+,Male,Accessories,45,Utah,Winter,4.8,1,1,1,39,Credit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.5440051020408163,Medium Value,0.810204081632653,0.7983035714285713,0.7983035714285713,Champion,1,Highly Satisfied,1
200,54,46-55,Male,Accessories,73,Idaho,Summer,3.8,1,1,1,32,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.647576530612245,High Value,0.8530612244897959,0.7008035714285714,0.7008035714285714,Champion,0,Satisfied,1
201,25,18-25,Male,Clothing,61,Pennsylvania,Summer,3.3,1,1,1,29,Venmo,Monthly,6.0,1.0,Highly Promo Dependent,0.5419642857142857,Medium Value,0.6285714285714286,0.606875,0.606875,Champion,0,Satisfied,1
202,69,55+,Male,Clothing,22,Missouri,Fall,4.3,1,1,1,15,Bank Transfer,Annually,2.0,1.0,Highly Promo Dependent,0.15535714285714283,Very Low Value,0.3142857142857143,0.5337500000000001,0.5337500000000001,Loyal,1,Satisfied,1
203,57,55+,Male,Accessories,38,Nebraska,Spring,2.7,1,1,1,33,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.4390306122448979,Low Value,0.46122448979591835,0.5323214285714286,0.5323214285714286,Loyal,0,Unsatisfied,1
204,70,55+,Male,Accessories,38,Indiana,Fall,3.2,1,1,1,18,Bank Transfer,Weekly,10.0,1.0,Highly Promo Dependent,0.28596938775510206,Very Low Value,0.7387755102040816,0.47517857142857145,0.47517857142857145,Loyal,0,Satisfied,1
205,24,18-25,Male,Footwear,100,Arizona,Fall,4.0,1,1,1,35,Cash,Bi-Weekly,,1.0,Highly Promo Dependent,0.846938775510204,High Value,,0.7928571428571428,0.7928571428571428,Champion,1,Satisfied,1
206,67,55+,Male,Clothing,64,Hawaii,Winter,3.0,1,1,1,25,PayPal,Weekly,10.0,1.0,Highly Promo Dependent,0.5198979591836734,Medium Value,0.7959183673469388,0.5539285714285714,0.5539285714285714,Loyal,0,Satisfied,1
207,24,18-25,Male,Clothing,55,Wisconsin,Summer,4.2,1,1,1,6,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.2697704081632653,Very Low Value,0.5408163265306123,0.5213392857142858,0.5213392857142858,Loyal,1,Satisfied,1
